src,dst,relation
25344328,18890779,follows
14296273,18890779,follows
14766317,18890779,follows
15727317,18890779,follows
16195030,18890779,follows
18348376,18890779,follows
2697691,18890779,follows
26862045,18890779,follows
16314021,18890779,follows
4099171,18890779,follows
23995748,18890779,follows
18641382,18890779,follows
14292458,18890779,follows
16132588,18890779,follows
16055954,18890779,follows
3022191,18890779,follows
16591728,18890779,follows
14885620,18890779,follows
28145061,18890779,follows
102787318,18890779,follows
633,18890779,follows
10886522,18890779,follows
30073343,18890779,follows
20473084,18890779,follows
21266943,18890779,follows
57917441,208361818,follows
14370819,208361818,follows
169182727,208361818,follows
18464266,208361818,follows
63004503,208361818,follows
18510860,208361818,follows
15694863,208361818,follows
15446531,208361818,follows
41891860,208361818,follows
15950681,208361818,follows
30513693,208361818,follows
23839835,208361818,follows
18164272,208361818,follows
16893491,208361818,follows
13493302,208361818,follows
16013368,208361818,follows
16017475,208361818,follows
18644548,208361818,follows
19884044,208361818,follows
50149303,208361818,follows
16955991,208361818,follows
40912473,208361818,follows
52499546,208361818,follows
14957147,208361818,follows
30000912,208361818,follows
14335586,208361818,follows
335369838,208361818,follows
29465136,208361818,follows
14266598,208361818,follows
17688714,208361818,follows
25003152,208361818,follows
34643610,208361818,follows
15275677,208361818,follows
14834340,208361818,follows
53789862,208361818,follows
15906481,208361818,follows
24612021,208361818,follows
15584457,208361818,follows
25889985,208361818,follows
15935927,208361818,follows
15859912,208361818,follows
250734793,208361818,follows
15727317,208361818,follows
13524182,208361818,follows
135897307,208361818,follows
335972576,208361818,follows
928481,208361818,follows
25913058,208361818,follows
17643749,208361818,follows
36743910,208361818,follows
7793902,208361818,follows
48132847,208361818,follows
78890225,208361818,follows
14885620,208361818,follows
14412533,208361818,follows
15041273,208361818,follows
169021183,208361818,follows
170254080,208361818,follows
10117892,208361818,follows
55355654,208361818,follows
466519303,208361818,follows
14717197,208361818,follows
53130511,208361818,follows
824859920,208361818,follows
16041234,208361818,follows
24431892,208361818,follows
27511061,208361818,follows
16960279,208361818,follows
153251103,208361818,follows
20508720,208361818,follows
59159771,208361818,follows
38271276,208361818,follows
27737053,208361818,follows
14855994,208361818,follows
56164159,208361818,follows
18587457,208361818,follows
46213956,208361818,follows
20479813,208361818,follows
45629254,208361818,follows
14588748,208361818,follows
14757714,208361818,follows
14752085,208361818,follows
202225200,208361818,follows
18348376,208361818,follows
4207961,208361818,follows
16356190,208361818,follows
26657119,208361818,follows
50684256,208361818,follows
189376144,208361818,follows
7848802,208361818,follows
17824099,208361818,follows
79326565,208361818,follows
218597735,208361818,follows
25758575,208361818,follows
20818801,208361818,follows
16076032,208361818,follows
16935292,208361818,follows
22737278,208361818,follows
15949696,208361818,follows
14146966,208361818,follows
15458694,208361818,follows
14529929,208361818,follows
16594832,208361818,follows
18622869,208361818,follows
16742806,208361818,follows
18267544,208361818,follows
15345563,208361818,follows
14173084,208361818,follows
21268897,208361818,follows
50367908,208361818,follows
15473574,208361818,follows
15978412,208361818,follows
18851248,208361818,follows
130617778,208361818,follows
14478260,208361818,follows
49732023,208361818,follows
15691197,208361818,follows
8719302,208361818,follows
14513611,208361818,follows
57411021,208361818,follows
15985111,208361818,follows
19605981,208361818,follows
7794142,208361818,follows
16076272,208361818,follows
15335662,208361818,follows
7845362,208361818,follows
18276341,208361818,follows
18124790,208361818,follows
15757306,208361818,follows
14606079,208361818,follows
85867265,18905119,follows
16303106,18905119,follows
10117892,18905119,follows
14177942,18905119,follows
18587457,18905119,follows
30949256,18905119,follows
70706313,18905119,follows
161086220,18905119,follows
30000912,18905119,follows
27221778,18905119,follows
162895251,18905119,follows
24431892,18905119,follows
15164565,18905119,follows
16409110,18905119,follows
16378267,18905119,follows
16211356,18905119,follows
7848802,18905119,follows
14677919,18905119,follows
17604772,18905119,follows
16314021,18905119,follows
25108518,18905119,follows
50310311,18905119,follows
14700316,18905119,follows
494583213,18905119,follows
91180720,18905119,follows
928481,18905119,follows
193398195,18905119,follows
260959284,18905119,follows
14615094,18905119,follows
22184329,18905119,follows
24773177,18905119,follows
16246715,18905119,follows
12193342,18905119,follows
233806913,18905119,follows
73260098,18905119,follows
16017475,18905119,follows
46213956,18905119,follows
289420613,18905119,follows
59557446,18905119,follows
46424263,18905119,follows
25344328,18905119,follows
17004618,18905119,follows
38036043,18905119,follows
60622156,18905119,follows
17006157,18905119,follows
57411021,18905119,follows
51426896,18905119,follows
475286355,18905119,follows
85913172,18905119,follows
18094552,18905119,follows
22986148,18905119,follows
59159771,18905119,follows
20728540,18905119,follows
28145061,18905119,follows
14764240,18905119,follows
18914786,18905119,follows
4099171,18905119,follows
23995748,18905119,follows
15941955,18905119,follows
43532023,18905119,follows
16378093,18905119,follows
336218991,18905119,follows
16019108,18905119,follows
20818801,18905119,follows
14269172,18905119,follows
14287094,18905119,follows
14302121,18905119,follows
2329066872,18905119,follows
17006036,18905119,follows
14606079,18905119,follows
18622869,18905119,follows
21982720,15220768,follows
57917441,15220768,follows
16303106,15220768,follows
160010755,15220768,follows
39342600,15220768,follows
18464266,15220768,follows
18510860,15220768,follows
14245378,15220768,follows
15446531,15220768,follows
14073364,15220768,follows
49164309,15220768,follows
121489431,15220768,follows
11178672,15220768,follows
20508720,15220768,follows
16893491,15220768,follows
13493302,15220768,follows
384915512,15220768,follows
24773177,15220768,follows
12193342,15220768,follows
47438401,15220768,follows
16017475,15220768,follows
309937733,15220768,follows
131497030,15220768,follows
17174089,15220768,follows
17004618,15220768,follows
16031927,15220768,follows
17006157,15220768,follows
385799764,15220768,follows
14515799,15220768,follows
21111896,15220768,follows
40912473,15220768,follows
15667291,15220768,follows
453319164,15220768,follows
16076032,15220768,follows
14246001,15220768,follows
12245632,15220768,follows
41814169,15220768,follows
34643610,15220768,follows
460470940,15220768,follows
14834340,15220768,follows
16589206,15220768,follows
15731368,15220768,follows
217064621,15220768,follows
38975663,15220768,follows
91180720,15220768,follows
15906481,15220768,follows
24789175,15220768,follows
581053112,15220768,follows
59031230,15220768,follows
21307076,15220768,follows
369278149,15220768,follows
19608273,15220768,follows
15727317,15220768,follows
13524182,15220768,follows
135897307,15220768,follows
59145948,15220768,follows
15818978,15220768,follows
23588075,15220768,follows
15335662,15220768,follows
340418291,15220768,follows
14412533,15220768,follows
15041273,15220768,follows
774909,15220768,follows
89820928,15220768,follows
8548612,15220768,follows
55355654,15220768,follows
17074440,15220768,follows
245107888,15220768,follows
14717197,15220768,follows
14858000,15220768,follows
44678417,15220768,follows
27221778,15220768,follows
27511061,15220768,follows
18164272,15220768,follows
50325797,15220768,follows
122448174,15220768,follows
622024793,15220768,follows
14529929,15220768,follows
21619519,15220768,follows
75357513,15220768,follows
14368074,15220768,follows
14588748,15220768,follows
25913058,15220768,follows
243291022,15220768,follows
63004503,15220768,follows
4207961,15220768,follows
50684256,15220768,follows
7848802,15220768,follows
17824099,15220768,follows
3022191,15220768,follows
35474809,15220768,follows
22737278,15220768,follows
16129920,15220768,follows
2517988075,15220768,follows
15458181,15220768,follows
236026761,15220768,follows
20608910,15220768,follows
18622869,15220768,follows
14146966,15220768,follows
24223641,15220768,follows
48802204,15220768,follows
21268897,15220768,follows
102581666,15220768,follows
15087011,15220768,follows
59557446,15220768,follows
18771370,15220768,follows
15978412,15220768,follows
130617778,15220768,follows
14478260,15220768,follows
125115830,15220768,follows
15691197,15220768,follows
11621822,15220768,follows
10778572,15220768,follows
38507478,15220768,follows
15985111,15220768,follows
41287144,15220768,follows
313070057,15220768,follows
27901418,15220768,follows
16076272,15220768,follows
18276341,15220768,follows
16326882,15220768,follows
21786618,15220768,follows
18982396,15220768,follows
21982720,21293089,follows
57917441,21293089,follows
16303106,21293089,follows
14370819,21293089,follows
164412502,21293089,follows
15983110,21293089,follows
85867265,21293089,follows
25946632,21293089,follows
18464266,21293089,follows
16955991,21293089,follows
18510860,21293089,follows
15694863,21293089,follows
21111896,21293089,follows
15446531,21293089,follows
15757306,21293089,follows
49164309,21293089,follows
15865878,21293089,follows
121489431,21293089,follows
14455321,21293089,follows
30513693,21293089,follows
29770501,21293089,follows
15220768,21293089,follows
1001734520,21293089,follows
15224867,21293089,follows
16002085,21293089,follows
25108518,21293089,follows
52615210,21293089,follows
148529707,21293089,follows
15246892,21293089,follows
60777394,21293089,follows
29465136,21293089,follows
38060296,21293089,follows
16893491,21293089,follows
260959284,21293089,follows
168295477,21293089,follows
13493302,21293089,follows
16013368,21293089,follows
24773177,21293089,follows
5743162,21293089,follows
12193342,21293089,follows
47438401,21293089,follows
73260098,21293089,follows
16017475,21293089,follows
131497030,21293089,follows
17174089,21293089,follows
17004618,21293089,follows
37501003,21293089,follows
17006157,21293089,follows
14177942,21293089,follows
14344784,21293089,follows
15455314,21293089,follows
30050899,21293089,follows
85913172,21293089,follows
14115926,21293089,follows
14515799,21293089,follows
23410776,21293089,follows
14190948,21293089,follows
23601242,21293089,follows
23839835,21293089,follows
15470688,21293089,follows
30000912,21293089,follows
14335586,21293089,follows
4099171,21293089,follows
22642788,21293089,follows
8383592,21293089,follows
69193833,21293089,follows
17004139,21293089,follows
16973333,21293089,follows
27221778,21293089,follows
335369838,21293089,follows
14246001,21293089,follows
18742394,21293089,follows
65375759,21293089,follows
17376893,21293089,follows
16228479,21293089,follows
12245632,21293089,follows
28796289,21293089,follows
14957147,21293089,follows
14155907,21293089,follows
34423941,21293089,follows
478203018,21293089,follows
189376144,21293089,follows
16055954,21293089,follows
14834340,21293089,follows
15164565,21293089,follows
17290902,21293089,follows
